player_id,match_id,rating,won,goals_scored,goals_conceded,possession,normalized_skill_gap,ragequit_flag,matches_this_week,session_match_number,losing_streak,winning_streak,ragequit_rate_historical,win_rate_last10,recency_days,matches_last_week
P6259_A,6259,6.0,0,4,13,13584,0.5384615384615384,0,4,5,2,0,0.03502577532001892,0.6281274471440793,24,3
P6259_H,6259,7.4,1,13,4,20029,0.5384615384615384,0,9,3,0,0,0.23310867023114118,0.7156420436220867,20,9
P625_A,625,7.4,1,12,4,20774,0.4615384615384615,0,12,6,0,5,0.11688153384552846,0.3009248093475132,14,4
P625_H,625,6.2,0,4,12,13973,0.4615384615384615,0,12,2,5,0,0.20791628160975442,0.793509007827768,10,9
P6260_A,6260,7.0,0,4,9,15797,0.0,1,8,6,0,0,0.08794585527365743,0.5727248630579347,29,0
P6260_H,6260,7.0,1,9,4,17260,0.0,0,7,2,0,5,0.20756978630363665,0.6927332666290236,12,2
P6261_A,6261,7.0,0,3,11,15553,0.07692307692307697,1,7,5,3,0,0.2106313012164435,0.6713092512671025,28,6
P6261_H,6261,7.2,1,11,3,18192,0.07692307692307697,0,3,4,0,2,0.12580113487735242,0.26433787142108206,29,1
P6262_A,6262,6.8,0,3,8,13871,0.07692307692307697,1,6,1,1,0,0.29075605618548034,0.40557665120212616,24,4
P6262_H,6262,7.0,1,8,3,17325,0.07692307692307697,0,5,7,0,0,0.0001466903679893994,0.47505052218392696,29,8
P6263_A,6263,7.2,1,9,5,17991,0.15384615384615394,0,1,5,0,0,0.20226222424805035,0.35603778993645113,2,9
P6263_H,6263,6.8,0,5,9,16163,0.15384615384615394,0,11,1,4,0,0.2726158331331661,0.6094356045624147,23,6
P6264_A,6264,7.4,1,13,7,18207,0.23076923076923092,0,3,3,0,4,0.2572450622950818,0.53686280387736,22,1
P6264_H,6264,6.8,0,7,13,16039,0.23076923076923092,1,12,2,5,0,0.16941530943268146,0.7885636074492941,30,7
P6265_A,6265,6.8,0,7,6,16019,0.15384615384615394,0,1,7,4,0,0.26872582283533997,0.30962983595571103,3,1
P6265_H,6265,7.2,1,6,7,15907,0.15384615384615394,0,4,3,0,4,0.03237975385899942,0.536696526449274,25,2
P6266_A,6266,6.4,1,2,7,13533,0.3846153846153845,0,10,4,0,4,0.16304398458600375,0.7400789364932003,21,3
P6266_H,6266,7.4,0,7,2,17536,0.3846153846153845,1,3,4,3,0,0.29439322704261656,0.22373977699657294,3,5
P6267_A,6267,7.0,1,11,11,18555,0.0,0,11,6,0,3,0.29746709239211094,0.4986194886218522,2,7
P6267_H,6267,7.0,0,11,11,18730,0.0,0,4,7,2,0,0.20374770767096184,0.3278002134952711,13,7
P6268_A,6268,6.8,0,2,6,13830,0.15384615384615394,1,9,7,1,0,0.05029550456668812,0.7749443601189365,21,7
P6268_H,6268,7.2,1,6,2,16105,0.15384615384615394,0,3,7,0,3,0.033877384390702314,0.5992454100354099,14,6
P6269_A,6269,6.6,0,3,4,14542,0.07692307692307697,1,12,5,3,0,0.27673361587536505,0.3637589134400096,22,1
P6269_H,6269,6.8,1,4,3,15843,0.07692307692307697,0,6,8,0,2,0.264197541125668,0.7939029888353106,7,8
P626_A,626,7.2,0,10,7,16931,0.07692307692307697,0,6,8,3,0,0.09462030952392073,0.3309657232606922,17,10
P626_H,626,7.4,1,7,10,18089,0.07692307692307697,0,7,6,0,3,0.2794684330778134,0.39860566384705653,23,4
P6270_A,6270,6.6,0,0,10,12725,0.15384615384615394,1,9,4,5,0,0.039157919271062366,0.6050911009714381,16,7
P6270_H,6270,7.0,1,10,0,20302,0.15384615384615394,0,12,4,0,2,0.08834738060250305,0.5405033866110469,9,10
P6271_A,6271,5.8,0,4,10,14075,0.4615384615384615,0,7,6,3,0,0.19323791087429518,0.6946868813636338,7,3
P6271_H,6271,7.0,1,10,4,20236,0.4615384615384615,0,1,3,0,4,0.051200962597179954,0.6015828715323741,23,7
P6272_A,6272,6.6,0,9,10,17205,0.07692307692307697,0,8,1,4,0,0.2967191008900143,0.5469084919795614,16,1
P6272_H,6272,6.8,1,10,9,17869,0.07692307692307697,0,5,2,0,0,0.06677032550351718,0.401311399843577,0,3
P6273_A,6273,7.2,1,6,3,17578,0.07692307692307697,0,9,4,0,2,0.07359618474797627,0.37749598758319514,6,0
P6273_H,6273,7.0,0,3,6,14499,0.07692307692307697,0,10,6,5,0,0.14237894524483463,0.25877552495810535,5,5
P6274_A,6274,7.2,1,9,3,18356,0.30769230769230754,1,12,4,0,0,0.23354987365216143,0.441768552967152,3,9
P6274_H,6274,6.4,0,3,9,13705,0.30769230769230754,0,5,3,0,0,0.03614734138752764,0.6734989083447036,17,1
P6275_A,6275,7.2,1,7,2,17696,0.23076923076923092,0,5,7,0,5,0.2002333819224781,0.3707039776444839,8,3
P6275_H,6275,6.6,0,2,7,13685,0.23076923076923092,1,12,7,0,0,0.0298114181900217,0.7286748121104749,1,8
P6276_A,6276,7.2,0,10,5,18064,0.15384615384615394,1,12,8,1,0,0.028416353693466956,0.6808140114510493,10,4
P6276_H,6276,6.8,1,5,10,15366,0.15384615384615394,0,2,2,0,2,0.012418636024446894,0.7985782803085739,29,3
P6277_A,6277,7.4,1,4,0,15944,0.3076923076923079,0,12,8,0,0,0.16338559599997968,0.63548046738232,19,8
P6277_H,6277,6.6,0,0,4,14175,0.3076923076923079,0,11,7,3,0,0.13079072453440901,0.22953959186720332,18,0
P6278_A,6278,6.8,1,5,6,16141,0.07692307692307697,0,3,7,0,4,0.09220670280699228,0.5560526647036099,17,2
P6278_H,6278,6.6,0,6,5,15975,0.07692307692307697,0,10,3,0,0,0.1581334052202201,0.38106563023687245,22,8
P6279_A,6279,7.2,1,7,1,16620,0.5384615384615384,0,9,8,0,5,0.15055463315521814,0.7691177395055511,20,1
P6279_H,6279,5.8,0,1,7,13099,0.5384615384615384,0,7,1,5,0,0.14216441496451318,0.6272413011949012,25,6
P627_A,627,6.6,0,3,7,15171,0.23076923076923092,1,1,3,2,0,0.051735454007403765,0.6696533820323143,8,0
P627_H,627,7.2,1,7,3,17224,0.23076923076923092,0,3,2,0,1,0.2690851670417277,0.536811069368121,3,7
P6280_A,6280,6.8,0,0,3,14967,0.23076923076923092,0,12,7,4,0,0.18600739550774772,0.7801854091614202,28,3
P6280_H,6280,7.4,1,3,0,15578,0.23076923076923092,0,2,8,0,1,0.03818742982987543,0.3023812374560779,1,10
P6281_A,6281,7.4,1,13,2,18729,0.4615384615384615,0,1,2,0,3,0.07663878646413438,0.4335755493918512,11,1
P6281_H,6281,6.2,0,2,13,14218,0.4615384615384615,0,9,4,4,0,0.22937558857238124,0.5000290578236284,5,7
P6282_A,6282,7.4,0,7,2,16355,0.15384615384615394,0,8,1,4,0,0.23292344414367264,0.5320378517565845,0,5
P6282_H,6282,7.0,1,2,7,15198,0.15384615384615394,0,5,5,0,1,0.21772191150416575,0.665821009468031,14,7
P6283_A,6283,6.6,0,2,7,14179,0.3076923076923079,0,11,4,2,0,0.23713987954319846,0.6371050893221966,17,4
P6283_H,6283,7.4,1,7,2,17474,0.3076923076923079,0,12,7,0,4,0.17946073409724098,0.2328457946244935,22,10
P6284_A,6284,7.2,0,3,9,14696,0.07692307692307697,0,2,6,4,0,0.08663124507905318,0.6342425601675654,26,0
P6284_H,6284,7.4,1,9,3,17786,0.07692307692307697,0,1,3,0,5,0.10729897488525171,0.35740590709584785,6,4
P6285_A,6285,7.0,0,3,7,14694,0.07692307692307697,0,7,8,5,0,0.15289154630182636,0.4496533951245958,13,4
P6285_H,6285,7.2,1,7,3,17082,0.07692307692307697,0,11,8,0,4,0.07380687810228471,0.4701108303008499,13,0
P6286_A,6286,7.0,1,4,4,15915,0.15384615384615394,0,11,3,0,1,0.2559941166991873,0.616142188437374,20,9
P6286_H,6286,7.4,0,4,4,15711,0.15384615384615394,0,2,2,2,0,0.22408651239295724,0.6087841401650729,21,2
P6287_A,6287,7.0,0,4,4,15661,0.07692307692307697,0,1,6,5,0,0.29400183293894105,0.4270901503911512,19,6
P6287_H,6287,7.2,1,4,4,16112,0.07692307692307697,0,2,2,0,3,0.12457718861238236,0.6879408930407138,1,6
P6288_A,6288,7.2,1,8,4,18643,0.0,1,7,6,0,5,0.26122964667381754,0.27289061929499003,29,9
P6288_H,6288,7.2,0,4,8,15700,0.0,1,7,2,4,0,0.23373770802423377,0.33963176572740283,11,8
P6289_A,6289,7.0,0,8,8,16466,0.0,0,10,5,3,0,0.24958141745184179,0.45481747322045757,28,4
P6289_H,6289,7.0,1,8,8,17885,0.0,0,6,5,0,3,0.20644454390051936,0.3313121982416325,6,7
P628_A,628,6.6,0,7,11,17045,0.23076923076923092,0,5,4,2,0,0.10471046966457995,0.7565505873615066,29,10
P628_H,628,7.2,1,11,7,17649,0.23076923076923092,0,3,5,0,5,0.07317691129893308,0.7566792335443107,10,7
P6290_A,6290,7.0,0,3,2,14849,0.15384615384615394,0,12,6,1,0,0.08169368040943067,0.30236396567811186,29,7
P6290_H,6290,6.6,1,2,3,15705,0.15384615384615394,0,3,2,0,4,0.17009566158871872,0.44794289034873813,13,8
P6291_A,6291,7.6,1,8,0,18452,0.3846153846153845,0,11,6,0,4,0.26389627119421954,0.7952008297322899,13,1
P6291_H,6291,6.6,0,0,8,13364,0.3846153846153845,0,12,4,0,0,0.1347245607095334,0.21165097064640118,25,5
P6292_A,6292,7.4,1,11,8,19327,0.07692307692307697,0,9,4,0,5,0.17965474552656013,0.22597602541275422,4,8
P6292_H,6292,7.2,0,8,11,17080,0.07692307692307697,0,4,7,3,0,0.22014028369068,0.7057570447432282,24,0
P6293_A,6293,6.6,0,2,11,14097,0.07692307692307697,0,9,1,3,0,0.2565796291184558,0.42930575642360036,22,2
P6293_H,6293,6.8,1,11,2,17395,0.07692307692307697,0,4,5,0,2,0.19454544982470803,0.638447708093165,29,4
P6294_A,6294,7.2,0,7,8,16754,0.0,0,2,3,4,0,0.18879189078955555,0.5709238828013254,1,6
P6294_H,6294,7.2,1,8,7,17498,0.0,0,4,3,0,5,0.29627772643150524,0.6165919369184254,13,3
P6295_A,6295,6.8,0,4,6,15455,0.23076923076923092,0,6,1,0,0,0.25872473751782804,0.31843826859329183,16,3
P6295_H,6295,7.4,1,6,4,17649,0.23076923076923092,0,6,2,0,2,0.22002532222893442,0.5282541223239159,18,6
P6296_A,6296,6.6,0,2,10,13852,0.3076923076923079,0,5,1,2,0,0.2495826503342663,0.5877896902988582,10,8
P6296_H,6296,7.4,1,10,2,18717,0.3076923076923079,0,1,2,0,2,0.2999685123822535,0.5312986348666322,29,7
P6297_A,6297,7.0,0,4,4,15605,0.07692307692307697,0,3,8,2,0,0.15171581939750559,0.7668151783345036,7,2
P6297_H,6297,7.2,1,4,4,15736,0.07692307692307697,1,5,5,0,0,0.21165990800339438,0.20977202894803232,21,3
P6298_A,6298,7.0,1,12,3,18721,0.2307692307692306,1,6,5,0,4,0.24402334757990612,0.32881556139640644,29,0
P6298_H,6298,6.4,0,3,12,13800,0.2307692307692306,1,1,4,3,0,0.13325727771668985,0.24417591355320206,17,10
P6299_A,6299,6.8,1,8,7,17274,0.0,1,9,4,0,1,0.286481121527481,0.7780742504796427,22,10
P6299_H,6299,6.8,0,7,8,15772,0.0,1,3,4,0,0,0.11466513916859045,0.3403822242206025,27,5
P629_A,629,7.0,0,7,3,16811,0.0,0,10,8,0,0,0.0729214355192035,0.6441921086094844,23,7
P629_H,629,7.0,1,3,7,16886,0.0,0,3,4,0,3,0.2031274542097154,0.28739551581515715,11,10
P62_A,62,6.8,1,7,6,16554,0.07692307692307697,0,11,3,0,4,0.0242243438430751,0.23131038437867937,11,9
P62_H,62,7.0,0,6,7,16505,0.07692307692307697,0,2,7,3,0,0.03799275581512644,0.31459120566939214,19,0
P6300_A,6300,7.0,0,7,7,16436,0.15384615384615394,1,8,4,5,0,0.2911445367990802,0.36571912141562735,13,5
P6300_H,6300,7.4,1,7,7,16825,0.15384615384615394,0,3,8,0,5,0.08449520581002604,0.47496567839306325,15,6
P6301_A,6301,6.8,1,5,7,15523,0.0,0,6,4,0,2,0.009944228491059137,0.21333536349586485,7,2
P6301_H,6301,6.8,0,7,5,17315,0.0,0,2,4,3,0,0.14239305555232237,0.5703652042459852,12,4
P6302_A,6302,6.8,1,4,2,15266,0.0,0,7,2,0,0,0.26020327507018054,0.5937524243381764,9,5
P6302_H,6302,6.8,0,2,4,14144,0.0,0,4,6,1,0,0.0999947451148799,0.37455618240102695,13,6
P6303_A,6303,6.4,0,4,5,15136,0.1538461538461536,0,9,4,3,0,0.12579713237492296,0.35891323450368007,19,3
P6303_H,6303,6.8,1,5,4,16328,0.1538461538461536,0,10,8,0,1,0.04705461630311851,0.31423653437818383,2,5
P6304_A,6304,7.4,0,5,3,16296,0.15384615384615394,0,9,1,3,0,0.10382784830008368,0.3291195943394396,7,8
P6304_H,6304,7.0,1,3,5,15135,0.15384615384615394,0,7,4,0,5,0.2896239316932822,0.5902032386239271,1,4
P6305_A,6305,7.2,1,6,9,17101,0.07692307692307697,0,12,4,0,1,0.2631635066854426,0.5634623447456661,3,1
P6305_H,6305,7.0,0,9,6,17719,0.07692307692307697,0,8,3,1,0,0.2219552253733125,0.7489233861629356,22,8
P6306_A,6306,7.0,1,8,8,17161,0.2307692307692306,0,3,6,0,3,0.23586545375035417,0.6964951697999844,16,5
P6306_H,6306,6.4,0,8,8,16291,0.2307692307692306,0,11,4,2,0,0.20080432349773988,0.5455858226931032,1,10
P6307_A,6307,7.4,1,6,5,17147,0.3076923076923079,0,5,6,0,4,0.03538572741449264,0.30043060873531713,27,4
P6307_H,6307,6.6,0,5,6,15048,0.3076923076923079,1,2,2,2,0,0.03523373555283841,0.39414171017070376,4,0
P6308_A,6308,7.0,1,4,2,15890,0.15384615384615394,0,10,5,0,0,0.16115605926163298,0.4856024112785119,24,9
P6308_H,6308,6.6,0,2,4,14155,0.15384615384615394,1,7,6,3,0,0.17863527394807183,0.45241926893318074,0,5
P6309_A,6309,7.4,1,9,5,20793,0.23076923076923092,0,8,6,0,3,0.29154659971119856,0.238647983114191,18,10
P6309_H,6309,6.8,0,5,9,15102,0.23076923076923092,0,9,4,3,0,0.13535277287981437,0.4149400466562394,21,7
P630_A,630,6.8,1,4,2,15126,0.07692307692307697,0,11,7,0,0,0.2752432951498294,0.3126052144019329,6,6
P630_H,630,6.6,0,2,4,14584,0.07692307692307697,0,11,4,1,0,0.2971006248782318,0.5449331513386562,21,4
P6310_A,6310,7.2,1,13,6,19341,0.15384615384615394,0,7,4,0,1,0.2533503705949002,0.7582673100790378,27,4
P6310_H,6310,6.8,0,6,13,15522,0.15384615384615394,0,10,3,5,0,0.11969414916250494,0.2839029592432171,11,1
P6311_A,6311,6.4,0,6,11,15924,0.3846153846153845,1,10,7,0,0,0.22603140071886876,0.7166805999669361,22,7
P6311_H,6311,7.4,1,11,6,17850,0.3846153846153845,0,8,5,0,0,0.16363854393317076,0.35727265940967756,23,6
P6312_A,6312,7.4,1,8,8,18604,0.23076923076923092,0,12,3,0,3,0.05964508604951221,0.6133616083003428,25,0
P6312_H,6312,6.8,0,8,8,16720,0.23076923076923092,0,9,8,4,0,0.038910494397217776,0.5644284460912967,13,6
P6313_A,6313,7.2,0,7,8,16618,0.1538461538461536,0,6,3,0,0,0.02102485997384901,0.33089068906591257,30,3
P6313_H,6313,7.6,1,8,7,17321,0.1538461538461536,0,12,3,0,3,0.09792994647770827,0.4216495196022369,26,5
P6314_A,6314,7.0,0,6,7,17193,0.0,0,12,7,4,0,0.20662825869743215,0.5280499378663414,21,10
P6314_H,6314,7.0,1,7,6,16672,0.0,0,10,2,0,1,0.27415687319591714,0.747134767220214,16,9
P6315_A,6315,6.8,0,1,2,14715,0.23076923076923092,1,2,5,5,0,0.0961312633668634,0.31057560995388794,12,6
P6315_H,6315,7.4,1,2,1,15426,0.23076923076923092,0,2,2,0,1,0.15930643416432713,0.4062295798579116,13,5
P6316_A,6316,6.8,0,3,6,15668,0.07692307692307697,0,4,2,1,0,0.14064352111936573,0.7966367626285618,3,10
P6316_H,6316,7.0,1,6,3,16404,0.07692307692307697,0,9,5,0,3,0.03262895023703055,0.6737621298497296,16,5
P6317_A,6317,7.0,0,3,11,15608,0.07692307692307697,1,7,2,3,0,0.22808366345007458,0.4305294764004199,11,4
P6317_H,6317,7.2,1,11,3,18293,0.07692307692307697,0,2,7,0,3,0.15581151911303617,0.28531606747523064,29,9
P6318_A,6318,7.0,1,7,5,16574,0.0,0,8,5,0,2,0.27519250839055315,0.5004447410178419,27,3
P6318_H,6318,7.0,0,5,7,16605,0.0,0,11,6,5,0,0.25063476277385466,0.5502644036702559,20,1
P6319_A,6319,6.8,1,10,10,17484,0.1538461538461536,0,7,8,0,3,0.08348199728665597,0.3550074583731796,7,0
P6319_H,6319,6.4,0,10,10,18544,0.1538461538461536,0,9,6,2,0,0.09378581745357675,0.6272136682589616,28,3
P631_A,631,6.8,0,7,9,16232,0.0,0,8,4,1,0,0.16109581617607166,0.5246263259435252,28,10
P631_H,631,6.8,1,9,7,17331,0.0,0,3,3,0,4,0.037543802057115834,0.4202039988983647,1,0
P6320_A,6320,6.2,0,5,12,15026,0.30769230769230754,0,1,8,5,0,0.07533574635436117,0.3737914000520901,15,8
P6320_H,6320,7.0,1,12,5,18499,0.30769230769230754,0,2,6,0,1,0.24632789931922314,0.37097604644383986,20,0
P6321_A,6321,6.8,0,3,6,14998,0.0,0,2,6,3,0,0.04590125849966915,0.6738962095600389,13,10
P6321_H,6321,6.8,1,6,3,16911,0.0,0,4,2,0,1,0.16387248348191855,0.49891452004947995,28,9
P6322_A,6322,6.6,0,6,7,16256,0.15384615384615394,0,6,5,5,0,0.11818967097287525,0.36976137854680696,5,4
P6322_H,6322,7.0,1,7,6,16963,0.15384615384615394,0,4,1,0,3,0.060279267026129686,0.6730740721260815,12,1
P6323_A,6323,6.8,0,5,9,15442,0.23076923076923092,0,9,2,5,0,0.29093210943246983,0.21308613830996095,28,5
P6323_H,6323,7.4,1,9,5,17669,0.23076923076923092,0,4,2,0,2,0.2475370359455466,0.7972108002148939,30,7
P6324_A,6324,7.2,1,10,6,18776,0.07692307692307697,0,6,7,0,5,0.08000506600218237,0.7332165466811895,2,1
P6324_H,6324,7.0,0,6,10,15875,0.07692307692307697,1,6,5,3,0,0.23558472381948853,0.6457774305801612,29,6
P6325_A,6325,6.6,1,4,5,15112,0.23076923076923092,0,10,1,0,4,0.001925324117781868,0.3598387562567419,13,3
P6325_H,6325,7.2,0,5,4,16273,0.23076923076923092,0,11,1,5,0,0.08326973555196482,0.7339269347272719,1,9
P6326_A,6326,6.8,1,8,4,17693,0.07692307692307697,0,10,4,0,0,0.032399421431302644,0.6899066535019591,19,3
P6326_H,6326,6.6,0,4,8,15848,0.07692307692307697,0,1,2,2,0,0.1272245677337879,0.6808272989892212,9,5
P6327_A,6327,7.0,1,5,4,15799,0.15384615384615394,0,8,7,0,3,0.1913738650623849,0.305206994141203,14,10
P6327_H,6327,6.6,0,4,5,15297,0.15384615384615394,1,12,3,0,0,0.05139327243173409,0.5692832136934172,25,7
P6328_A,6328,7.0,1,10,6,17936,0.0,0,3,6,0,0,0.07172212817763518,0.7399983027679589,9,6
P6328_H,6328,7.0,0,6,10,16406,0.0,0,6,2,4,0,0.11781119609275735,0.5026746726049756,12,5
P6329_A,6329,7.4,1,11,8,19627,0.07692307692307697,0,3,3,0,4,0.1892327740149371,0.5309448313983629,23,4
P6329_H,6329,7.2,0,8,11,17509,0.07692307692307697,1,11,8,0,0,0.09321790535884253,0.44466139416090933,17,5
P632_A,632,7.0,0,4,8,15580,0.0,1,2,3,4,0,0.1804508554469986,0.6019771515742107,2,6
P632_H,632,7.0,1,8,4,17763,0.0,0,5,8,0,3,0.10477504008490261,0.7162076915264362,27,8
P6330_A,6330,6.8,0,4,4,16291,0.0,0,1,8,1,0,0.07735834138726372,0.5062673806036151,17,1
P6330_H,6330,6.8,1,4,4,15398,0.0,0,9,5,0,4,0.25651496249131456,0.7813861147193943,11,1
P6331_A,6331,7.0,1,8,9,17178,0.07692307692307697,0,11,2,0,3,0.11489249809777011,0.4421418041444465,0,8
P6331_H,6331,6.8,0,9,8,17431,0.07692307692307697,1,7,5,0,0,0.2755122764159255,0.272837352525393,15,5
P6332_A,6332,6.4,0,0,9,13624,0.4615384615384612,0,3,4,2,0,0.09167239435693934,0.20874120512361588,16,8
P6332_H,6332,7.6,1,9,0,18968,0.4615384615384612,0,4,3,0,3,0.16286164878229212,0.5474199093995384,9,9
P6333_A,6333,6.8,1,5,4,16644,0.07692307692307697,0,6,1,0,4,0.016078847458167754,0.6880441483929982,2,7
P6333_H,6333,6.6,0,4,5,16318,0.07692307692307697,0,3,3,4,0,0.204081926787887,0.7090733355422791,0,10
P6334_A,6334,6.8,0,6,13,16233,0.23076923076923092,1,12,4,4,0,0.23864181238428167,0.7782372465462959,23,7
P6334_H,6334,7.4,1,13,6,18896,0.23076923076923092,0,7,3,0,3,0.29142409830926674,0.5157819280317804,0,4
P6335_A,6335,7.2,0,8,5,17363,0.15384615384615394,0,6,5,5,0,0.2509834213125506,0.3261180143915313,18,8
P6335_H,6335,6.8,1,5,8,15964,0.15384615384615394,0,9,8,0,0,0.09375593862561679,0.6069560384066108,28,10
P6336_A,6336,7.0,1,7,6,16827,0.07692307692307697,0,12,2,0,0,0.1669808152081147,0.7357520757960243,9,1
P6336_H,6336,6.8,0,6,7,15924,0.07692307692307697,1,5,1,0,0,0.17756216379652212,0.31141182313056404,13,8
P6337_A,6337,7.0,1,7,4,17324,0.0,0,4,5,0,4,0.017035737081114364,0.4087238782818084,8,8
P6337_H,6337,7.0,0,4,7,15190,0.0,0,3,6,5,0,0.021797082611889607,0.6698903171083384,2,2
P6338_A,6338,6.4,0,0,6,13701,0.30769230769230754,0,10,8,4,0,0.09774198896704439,0.3407945581524108,15,8
P6338_H,6338,7.2,1,6,0,17482,0.30769230769230754,0,1,2,0,1,0.2233272045712406,0.7391582678023898,8,10
P6339_A,6339,7.2,0,4,2,15103,0.07692307692307697,0,3,1,2,0,0.08566009850114965,0.7054074556992957,11,5
P6339_H,6339,7.0,1,2,4,14492,0.07692307692307697,1,3,4,0,5,0.26223756935130516,0.5030702654755153,30,10
P633_A,633,7.0,0,4,4,16023,0.0,0,7,3,5,0,0.1934971779118859,0.7986347718077589,16,2
P633_H,633,7.0,1,4,4,16814,0.0,0,7,1,0,3,0.1404414132883078,0.37710659030474325,5,9
P6340_A,6340,6.8,0,2,8,14452,0.07692307692307697,0,12,7,2,0,0.16216761018785894,0.7588813686757749,6,1
P6340_H,6340,7.0,1,8,2,17055,0.07692307692307697,0,1,6,0,2,0.09942870398181804,0.37458911354749547,19,4
P6341_A,6341,6.6,0,4,4,15907,0.07692307692307697,1,3,4,3,0,0.2921747004538556,0.6167526813563231,29,1
P6341_H,6341,6.8,1,4,4,14559,0.07692307692307697,1,8,2,0,0,0.05278679738374019,0.6531255184667142,12,10
P6342_A,6342,7.4,1,11,6,18306,0.15384615384615394,0,9,7,0,0,0.2581190462369779,0.5902598384149583,10,7
P6342_H,6342,7.0,0,6,11,15838,0.15384615384615394,0,7,1,3,0,0.20344521290930412,0.5218817611612232,12,7
P6343_A,6343,7.2,0,8,6,16565,0.15384615384615394,0,7,4,4,0,0.213468492557415,0.5915821060769133,3,6
P6343_H,6343,6.8,1,6,8,16047,0.15384615384615394,0,12,2,0,1,0.2507432522785931,0.2138849184320941,24,8
P6344_A,6344,7.0,1,4,6,15761,0.07692307692307697,0,11,7,0,5,0.04086695517976408,0.7286491767754375,28,4
P6344_H,6344,7.2,0,6,4,16513,0.07692307692307697,0,8,7,2,0,0.20854823993958635,0.5196840335693752,19,0
P6345_A,6345,7.4,1,9,4,17220,0.3076923076923079,0,6,5,0,5,0.2328810603960843,0.4905338147417148,28,1
P6345_H,6345,6.6,0,4,9,15445,0.3076923076923079,0,11,3,1,0,0.2953840970335449,0.5448157231190187,22,8
P6346_A,6346,6.6,0,2,9,13892,0.3076923076923079,0,3,4,3,0,0.22426769635221538,0.5424244070104818,21,1
P6346_H,6346,7.4,1,9,2,18124,0.3076923076923079,0,1,7,0,2,0.28552596581719986,0.6373741500495433,3,10
P6347_A,6347,7.0,1,11,3,19230,0.2307692307692306,0,7,5,0,3,0.2549200706664982,0.2524726465382783,7,2
P6347_H,6347,6.4,0,3,11,14268,0.2307692307692306,0,1,6,2,0,0.2627043940433059,0.764452093488762,8,4
P6348_A,6348,6.8,0,5,6,15621,0.0,0,1,8,1,0,0.2750762765041397,0.7644152681731209,20,7
P6348_H,6348,6.8,1,6,5,16000,0.0,0,9,6,0,0,0.15934768539608324,0.20752340427870863,14,9
P6349_A,6349,6.8,1,6,6,17046,0.0,0,10,2,0,1,0.21330596925974185,0.5144965390067294,7,6
P6349_H,6349,6.8,0,6,6,15040,0.0,1,7,7,1,0,0.037187698036030954,0.639701731975067,10,9
P634_A,634,7.2,1,8,3,18114,0.23076923076923092,0,11,7,0,2,0.1069344701347905,0.36782907972211987,12,2
P634_H,634,6.6,0,3,8,14500,0.23076923076923092,1,4,1,5,0,0.26382135790765626,0.5834666202326642,19,4
P6350_A,6350,6.8,0,5,6,16758,0.0,0,6,7,3,0,0.29330452434948484,0.5935810733839106,9,0
P6350_H,6350,6.8,1,6,5,15416,0.0,0,1,3,0,2,0.033500844326731935,0.33036370782481894,24,8
P6351_A,6351,7.2,1,6,7,16807,0.0,0,7,2,0,3,0.17583864393955062,0.32633714294475386,22,6
P6351_H,6351,7.2,0,7,6,17844,0.0,0,12,4,4,0,0.22037939928420489,0.6514405683607252,28,2
P6352_A,6352,6.6,1,4,5,14611,0.23076923076923092,0,6,7,0,3,0.15482389254209042,0.6256163059045371,23,2
P6352_H,6352,7.2,0,5,4,16455,0.23076923076923092,1,4,8,0,0,0.06988861277349676,0.7178870941242088,11,1
P6353_A,6353,6.4,0,2,6,13844,0.30769230769230754,1,7,3,1,0,0.01251570720365206,0.7303817880709207,10,0
P6353_H,6353,7.2,1,6,2,17368,0.30769230769230754,0,3,7,0,1,0.2854492066570461,0.29481518604772944,16,3
P6354_A,6354,6.6,1,2,7,14334,0.15384615384615394,0,1,5,0,3,0.07104881305053022,0.6819014742063052,5,8
P6354_H,6354,7.0,0,7,2,16503,0.15384615384615394,0,4,3,2,0,0.08973163095547958,0.598393588776083,0,4
P6355_A,6355,6.8,0,6,5,16610,0.07692307692307697,1,3,5,2,0,0.19283556289058762,0.5869118751321333,26,6
P6355_H,6355,6.6,1,5,6,15063,0.07692307692307697,0,1,2,0,2,0.12858872604078397,0.36216775688686675,26,6
P6356_A,6356,6.8,0,4,6,15738,0.15384615384615394,0,2,8,0,0,0.1270405139016592,0.6974296770987511,22,10
P6356_H,6356,7.2,1,6,4,17733,0.15384615384615394,0,11,7,0,4,0.02478096787209114,0.7939481040646654,3,3
P6357_A,6357,6.8,0,3,4,14574,0.07692307692307697,1,5,1,1,0,0.2975631151796427,0.29777074811578264,12,6
P6357_H,6357,7.0,1,4,3,15720,0.07692307692307697,0,8,6,0,3,0.0853210100365454,0.6438844927670453,22,6
P6358_A,6358,6.4,0,3,5,15039,0.2307692307692306,0,1,3,2,0,0.03300562534604364,0.42788115816484873,16,6
P6358_H,6358,7.0,1,5,3,16457,0.2307692307692306,0,4,1,0,0,0.20447114660381258,0.3127492548682686,14,10
P6359_A,6359,7.2,0,7,8,17219,0.0,0,4,1,3,0,0.22566183145087076,0.28306782854208123,9,4
P6359_H,6359,7.2,1,8,7,17526,0.0,0,5,6,0,3,0.007606509250724724,0.32523616840170455,2,4
P635_A,635,7.0,1,2,11,16215,0.0,0,7,3,0,3,0.08077436607643199,0.7109713840098479,2,9
