player_id,pxi_score,pxi_tier,losing_streak,matches_this_week,ragequit_rate_historical,win_rate_last10,recency_days,assignment,primary_metric_value,early_period_outcome,late_period_outcome,guardrail_ragequit,guardrail_completion,segment_pxi_tier,segment_player_type,segment_play_style,experiment_id
P5632_A,67.51,Stable,5,12,0.0554438377794967,0.7849162300068335,26,1,1.6078709833712956,1.4829217976563638,0.6998924705531064,0.15550658857488986,0.9201046966061794,Stable,Veteran,Casual,EXP-004
P8852_H,82.06,Healthy,0,11,0.0410936721224673,0.6066867001060301,0,1,0.4493881132270199,1.7545538949733661,-0.13849050685946585,0.1838759805698356,0.9444477821229544,Healthy,Veteran,Ranked,EXP-004
P7998_A,68.64,Stable,0,3,0.0159401582374437,0.3761250638258652,0,0,0.23918247047409924,0.3997469197550845,0.28395710889831616,0.18704333672776954,0.973916845686929,Stable,New,Casual,EXP-004
P8480_A,50.11,At Risk,3,1,0.0358063243478507,0.4429208209796916,26,0,0.8178288005572587,0.49744883973921206,0.07236094223448841,0.19743218658784517,0.9282758565774982,At Risk,Veteran,Ranked,EXP-004
P4768_H,72.72,Stable,3,6,0.1145556391800118,0.7612008256626499,14,0,1.3799078936005853,0.8891676849747014,0.6049435589290328,0.16923246512035547,0.9206028397424448,Stable,Veteran,Casual,EXP-004
P333_H,52.95,At Risk,0,2,0.2054214123945133,0.2285104032152798,26,0,1.2392618707167915,0.2192249465580255,1.0540301013883946,0.16339786257894856,0.9155898202424423,At Risk,New,Casual,EXP-004
P5460_A,75.25,Healthy,0,8,0.277219444700764,0.5134906808938999,14,1,0.19629951586976857,0.9831484147486265,0.8260085871326747,0.1493405829375543,0.9647188856838329,Healthy,Veteran,Ranked,EXP-004
P800_A,60.38,Stable,0,2,0.180895824739076,0.7581027121441126,3,1,0.5693978331850982,0.6713191309119786,0.4136695424417587,0.15265012942244174,0.9210479054943812,Stable,Veteran,Ranked,EXP-004
P728_H,46.11,At Risk,4,1,0.1658742750833458,0.430280455366932,4,1,0.982662682781462,0.7839992648103096,0.3322996543639882,0.1716807555740357,0.9609806065203397,At Risk,New,Casual,EXP-004
P6808_H,78.17,Healthy,1,9,0.0098063367266948,0.4415945226085436,0,0,0.9835839303466332,0.3600021382365116,0.2855849413117315,0.17766830128161765,0.9434382683271963,Healthy,New,Casual,EXP-004
P5848_H,77.03,Healthy,0,10,0.2574592651177281,0.5507421726258425,0,1,0.8748478525783305,0.30047256091841973,1.4609803137210284,0.22130268332793682,0.9345880363270425,Healthy,New,Casual,EXP-004
P572_A,78.31,Healthy,0,9,0.1295898273090153,0.3907291541773409,24,1,0.44084042806731577,-0.19907808186938603,0.6553867420051465,0.14614833368563646,0.9300255534915207,Healthy,New,Casual,EXP-004
P3942_H,69.83,Stable,1,7,0.0783914648109419,0.4199014667382139,18,1,0.8711373034326093,1.2482575684855854,0.7103101246662702,0.1867080265436607,0.9541258168135389,Stable,Veteran,Ranked,EXP-004
P1651_A,81.23,Healthy,0,12,0.1248378862933424,0.2018889216673746,16,0,0.9876043401900474,0.9926490680015753,-0.2804888330774704,0.16548128293394165,0.9349168437150495,Healthy,New,Ranked,EXP-004
P2751_H,74.54,Stable,1,9,0.0011758760580782,0.5285327223768511,16,0,0.21128238704843133,0.8808378407404839,0.10746594460692482,0.18445733447257723,0.94990054380612,Stable,New,Ranked,EXP-004
P2859_A,72.27,Stable,1,11,0.220690055556745,0.6424429645164451,26,1,1.1828014864420382,0.7742763877473045,0.6085751478784288,0.1689352825364685,0.9580281277354642,Stable,Veteran,Casual,EXP-004
P9199_A,84.59,Healthy,0,9,0.016927528440828,0.2097928948163407,21,1,1.0417165544892446,-0.332024263844943,0.4192315456453291,0.2007076917409148,0.9622532246832848,Healthy,Veteran,Ranked,EXP-004
P7868_A,77.27,Healthy,0,9,0.1851581571575299,0.7271091379809524,0,1,0.3185501173903186,0.31573823293437503,0.6824945335172143,0.2005838078861117,0.9686864082361267,Healthy,Veteran,Ranked,EXP-004
P9069_A,61.48,Stable,5,6,0.0593534241656876,0.7683793070606013,7,1,1.0137521421138747,0.5221963166672278,0.6769978807343164,0.17773797927620483,0.9532945669057424,Stable,Veteran,Casual,EXP-004
P687_A,77.65,Healthy,0,12,0.0807293828978951,0.6686111324309885,30,1,0.9671253122928996,0.17800287675947685,0.877430618664785,0.20878223894373926,0.928998198953808,Healthy,Veteran,Casual,EXP-004
P8676_A,69.27,Stable,3,6,0.2422855976199506,0.7419789107784391,16,0,0.954990236892328,-0.10631720174504011,-0.1795712458090717,0.1952021734077052,0.9593145466984054,Stable,Veteran,Ranked,EXP-004
P3321_A,78.24,Healthy,2,11,0.143580995650962,0.3614454104823307,12,1,1.2852910818155747,0.2213712764430148,0.16604231479002968,0.2078511792707729,0.963124072845372,Healthy,New,Ranked,EXP-004
P5054_H,68.99,Stable,2,2,0.1773413745547423,0.2920743817681946,6,0,0.5956367058033419,0.6204960495715202,0.5584546863841341,0.17913725574024067,0.9463688153887584,Stable,New,Casual,EXP-004
P9491_A,56.37,Stable,0,4,0.0782228659170932,0.3221844767346672,0,0,0.7382675951902602,0.6206028332225051,0.3299875439073598,0.19903597496369496,0.9442419374317093,Stable,New,Ranked,EXP-004
P112_A,76.4,Healthy,0,9,0.1770098448192289,0.3223596597956021,12,1,-0.47253439337965786,1.007500548350405,0.4975925272859785,0.16463473826028033,0.9995035477072804,Healthy,New,Ranked,EXP-004
P3682_H,83.7,Healthy,0,11,0.0692029666164981,0.5146164143936165,25,1,1.0933761720602753,1.489490357851436,0.6724720666196757,0.16260681931116225,0.9241389766339303,Healthy,New,Ranked,EXP-004
P1528_A,57.8,Stable,0,4,0.0746429067396576,0.5406995534630795,4,1,1.0532389071843398,0.9150105571872709,0.31631077819523157,0.22359651280329151,0.9598734874388577,Stable,New,Ranked,EXP-004
P8094_A,58.44,Stable,5,5,0.1708840226273283,0.5564933854179325,2,1,1.193561227496566,0.5557834933537091,0.7071901000299986,0.15828256223232864,0.970920628927663,Stable,New,Casual,EXP-004
P8100_A,60.3,Stable,0,3,0.0893142749055048,0.4000441889781381,29,1,0.2373387025818044,1.379862178385568,0.8538796284879638,0.17127788734619212,0.9431746951755425,Stable,Veteran,Casual,EXP-004
P2937_H,81.44,Healthy,0,7,0.2138120495200358,0.4952665424040989,3,0,1.0012402690535689,-0.05977822599755811,0.6271425269316245,0.1420398634216905,0.9466296649619834,Healthy,New,Ranked,EXP-004
P8055_A,80.2,Healthy,0,9,0.0070888845326914,0.79494497575674,14,1,1.052889769065378,-0.23802309114015252,0.9275939349193996,0.16308273757096914,0.9419706673854165,Healthy,New,Ranked,EXP-004
P7859_A,80.39,Healthy,0,7,0.1402997522946517,0.5673272769263514,2,0,0.3285222083247079,0.23017426728090368,-0.3062686628910488,0.1601152887172187,0.9500044462572815,Healthy,Veteran,Casual,EXP-004
P5342_H,74.04,Stable,0,12,0.0920862587712208,0.5080597891901357,24,0,1.0404110835538987,0.9387390188949452,0.355582402273193,0.16659418587942657,0.9679898512537441,Stable,New,Ranked,EXP-004
P3218_H,56.85,Stable,0,3,0.1240341762551202,0.7496346482797265,23,0,0.7931203893505201,0.6703014243108478,0.9721644521764269,0.18599767558787222,0.9460358409219647,Stable,New,Ranked,EXP-004
P3572_A,73.96,Stable,3,2,0.1388621547692741,0.4715437824074693,27,0,-0.10818977046916856,0.12941003213185265,0.23950426385618473,0.19082070764535863,1.0122118427812608,Stable,New,Casual,EXP-004
P4382_A,77.81,Healthy,0,6,0.2441802506553979,0.5010241417726871,25,1,0.8717694157933821,0.3257506821228556,0.20990536799391518,0.15986380949468396,0.9409452481491437,Healthy,Veteran,Casual,EXP-004
P810_A,82.28,Healthy,0,9,0.1949092880973996,0.3818814214970619,30,0,0.28002103346994595,0.08221447645023816,0.5473373260361847,0.16420666905408507,0.9775503033133132,Healthy,Veteran,Casual,EXP-004
P1373_A,84.92,Healthy,0,12,0.0753051475577758,0.502640615518288,0,0,-0.09898092362704214,0.08220408748415653,0.5927767518340096,0.20167020458877544,0.9608784972474543,Healthy,New,Casual,EXP-004
P7487_H,72.38,Stable,0,9,0.0601290357124565,0.7867315640488652,6,0,0.7528783746405795,1.2468996661155178,0.3769939515832299,0.21410586137552984,0.9521694624228675,Stable,Veteran,Ranked,EXP-004
P6479_H,80.55,Healthy,0,6,0.2067523653194843,0.3332052768296884,1,0,0.5727525236591418,0.5401775775833059,1.3688993391501838,0.20511833717160755,0.9794152218871519,Healthy,Veteran,Casual,EXP-004
P239_A,79.36,Healthy,0,3,0.0740005317251291,0.7909338002240589,5,0,1.1854885260698604,1.3380396015751694,0.7194866986885721,0.14707337761171674,0.9179984750868639,Healthy,Veteran,Ranked,EXP-004
P9435_A,77.01,Healthy,0,7,0.2113403285437441,0.249586553807575,13,1,0.7037895938123563,0.2578017031608982,0.2504346367733457,0.2037881428478003,0.9585035691693317,Healthy,Veteran,Casual,EXP-004
P8579_A,79.45,Healthy,0,11,0.1129950273767849,0.3498816201182721,22,1,0.9526970556022087,0.8338335092670418,0.026624632861377284,0.21707377713028672,0.9356724012334369,Healthy,Veteran,Ranked,EXP-004
P1365_H,74.64,Stable,0,3,0.1762831612183415,0.7000726121011669,17,0,0.8122091222985359,0.694709365138228,0.7691538083729694,0.14608101425182696,0.9412802412978964,Stable,New,Casual,EXP-004
P8419_A,78.04,Healthy,0,7,0.2346733437646992,0.6664909580874423,11,0,1.0258106839217238,0.9668887936506873,0.2135518038757161,0.20165401113674206,0.9403399541592798,Healthy,New,Ranked,EXP-004
P9066_H,62.44,Stable,4,8,0.275893696529529,0.4534582451820263,4,1,0.25830608860406495,0.7351645449027859,1.5247929324572276,0.1845043323013909,0.9307235141375518,Stable,New,Casual,EXP-004
P641_H,87.85,Healthy,0,8,0.1732678751524633,0.6324136679150063,24,1,0.7108036723210966,1.03984873083215,0.8054821053637073,0.1734572458080434,0.9169483963395331,Healthy,New,Ranked,EXP-004
P1512_A,62.08,Stable,0,4,0.2299588476639841,0.3048110722407905,13,1,0.5693032769056786,0.8601391982494603,0.8605475101003246,0.1821236569549839,0.9577756847105072,Stable,Veteran,Casual,EXP-004
P6345_A,78.25,Healthy,0,6,0.2328810603960843,0.4905338147417148,28,1,0.900631728897636,0.17386323287313227,0.7307199573824825,0.18886521139207837,0.9486826023317451,Healthy,New,Ranked,EXP-004
P8213_H,53.55,At Risk,4,2,0.2245102370528734,0.4983814576734902,27,0,0.7066919599260298,0.9055933467997317,1.0677729646336485,0.20315170104667685,0.9439881737206628,At Risk,Veteran,Casual,EXP-004
P4331_A,74.79,Stable,5,12,0.237609423523493,0.7566741790741043,27,0,0.3439032272332888,0.5570004872482921,-0.3990280799900887,0.2021202905890917,0.9651834937615953,Stable,Veteran,Casual,EXP-004
P6939_A,78.7,Healthy,0,4,0.2082267074408999,0.6278639159785808,16,1,0.48705805850618467,0.30505356511995,0.12515216692719822,0.14986145362193645,0.9590386964390105,Healthy,New,Ranked,EXP-004
P8198_H,80.23,Healthy,0,7,0.0392230072436521,0.4561007536474401,13,0,1.2875410246503192,0.8894373113286073,1.0313079385859407,0.16702655495650637,0.9446632709084278,Healthy,New,Casual,EXP-004
P4632_A,68.76,Stable,5,12,0.0754663635017175,0.2494506030784614,30,0,-0.10666302087238011,0.9843544235339583,1.2258468638302737,0.18187131041816432,1.011018473644548,Stable,New,Ranked,EXP-004
P4199_A,68.78,Stable,2,7,0.1011515911707724,0.7934561269900966,19,0,0.8958547382923246,0.3983194769217834,0.08480092534189165,0.2114443747384894,0.9703597743174782,Stable,New,Ranked,EXP-004
P628_A,51.78,At Risk,2,5,0.1047104696645799,0.7565505873615066,29,0,1.1177700069784389,0.45378988952322075,-0.1584965004212271,0.12545016956143856,0.9988960141621848,At Risk,New,Casual,EXP-004
P8894_A,82.97,Healthy,0,12,0.2357894320820606,0.5918390079424869,28,1,0.8694156111941705,0.05047373592930304,0.6968683117111701,0.16778329187552407,0.9417009015158664,Healthy,New,Ranked,EXP-004
P3063_H,70.94,Stable,5,6,0.1164266233587132,0.6312183406612635,7,0,1.422048411368855,-0.15269754320688167,0.802450957489165,0.1494421865282579,0.9549939824206037,Stable,Veteran,Casual,EXP-004
P5267_A,41.87,At Risk,5,3,0.2821674499079709,0.3124489387513163,20,1,1.0194267209256629,0.5279404785530992,0.6884687680496648,0.15261244883806205,0.9252346147565866,At Risk,New,Ranked,EXP-004
P141_A,73.2,Stable,0,8,0.2815840762763345,0.6657370392691441,28,1,0.7882064772885813,0.9593421628692773,0.602130501295827,0.19971470190885504,0.9433904337046908,Stable,Veteran,Casual,EXP-004
P6192_A,84.61,Healthy,0,7,0.1197478302895025,0.4155369976207958,24,0,0.40534110307065113,0.3609080768337657,-0.17235318512264952,0.1693622881411409,0.938320814507339,Healthy,New,Ranked,EXP-004
P5325_H,54.99,At Risk,4,7,0.278601587178834,0.2764821052161981,11,0,0.7679405121957524,1.1954899033944972,0.44359452129218385,0.13332604050623068,1.0099101049331367,At Risk,New,Ranked,EXP-004
P2710_A,79.13,Healthy,0,8,0.192318912264975,0.7538160483048713,1,1,0.9123090784528484,0.5434697902266984,0.53278345700535,0.17683121899534449,0.9361504540458846,Healthy,New,Casual,EXP-004
P2688_H,69.84,Stable,2,5,0.2637821882751263,0.7621967099060987,6,1,0.629459921987941,0.5451650407707338,0.398345459154891,0.22071718976921384,0.9453193236638315,Stable,Veteran,Ranked,EXP-004
P5662_A,73.44,Stable,5,11,0.0513712287506626,0.6183911998585121,19,1,0.3181893060823679,0.5084285202862703,-0.17324823570454984,0.14386617606352395,0.9209265938627521,Stable,Veteran,Casual,EXP-004
P8958_H,74.59,Stable,0,2,0.1578667458112968,0.7177105750387418,1,0,0.09775485268869177,1.009392814753801,0.8438760659537687,0.1906587475094294,0.9606744673551773,Stable,New,Ranked,EXP-004
P1559_H,83.6,Healthy,0,9,0.0733311955841308,0.4523298499329933,21,0,0.6773276496858422,0.20006716844344663,0.961083558195912,0.211354076236275,0.9319954917981965,Healthy,Veteran,Casual,EXP-004
P8219_H,64.95,Stable,4,4,0.2879222155527358,0.4491221180083419,6,0,-0.01739548077945985,0.5462145830135169,0.26857759307115314,0.1790115464064526,0.9683709145805267,Stable,New,Casual,EXP-004
P8165_A,72.51,Stable,2,10,0.020488585949052,0.5046526757445324,14,0,0.40333369050795387,0.37170757965137224,0.522436821397098,0.2185600063946424,0.9142335078490434,Stable,Veteran,Casual,EXP-004
P7761_H,81.12,Healthy,1,9,0.074053568291369,0.3504284183754632,30,0,-0.4142059981886129,0.36578681824883663,0.39275310338408886,0.16680378362077036,0.9475675341980261,Healthy,Veteran,Ranked,EXP-004
P2032_H,78.65,Healthy,0,3,0.0469471599770356,0.572437790003246,15,0,0.9474270381491332,0.6146618224515781,0.3968067214357581,0.20891880076559466,0.9130840019915896,Healthy,New,Ranked,EXP-004
P3416_A,80.86,Healthy,0,10,0.0543020224678693,0.5269403200241126,1,1,1.109318260994027,0.5817362551135195,0.832684695910016,0.20419874443071556,0.9401897408649653,Healthy,New,Ranked,EXP-004
P6178_A,69.0,Stable,2,4,0.1446050683776876,0.2809697427644597,3,1,0.6609268674936557,1.0676205485296328,0.8427582152927613,0.17934934642488232,0.9442557429863242,Stable,New,Ranked,EXP-004
P4903_A,76.69,Healthy,0,4,0.1290173925146449,0.2237727015305135,16,0,1.3638466184177664,0.5955064043226428,1.048254840206611,0.1502559168917503,0.9380193707135295,Healthy,Veteran,Ranked,EXP-004
P7375_H,57.27,Stable,0,5,0.2666017478606452,0.2605492516342731,2,1,1.1899545927468407,0.8604762460597837,1.0665621763808943,0.1599654015014626,0.9399956746841873,Stable,New,Ranked,EXP-004
P2048_A,56.78,Stable,4,6,0.2447720864458215,0.2989035840884598,12,0,0.8001042282164469,0.6720509889764749,0.5283448327001062,0.1331162582456563,0.969423365387147,Stable,Veteran,Ranked,EXP-004
P1565_A,78.22,Healthy,2,12,0.2223586727941468,0.7290780186366601,10,0,0.5527816864943416,1.1854657662173598,1.7853564971695626,0.19188299853026036,0.9934890863708548,Healthy,Veteran,Casual,EXP-004
P1859_H,56.53,Stable,0,2,0.0536091590791623,0.3684404917764415,4,1,0.48227652655736375,0.5028843010821717,1.2734384630516444,0.1894860101835077,0.956786144031191,Stable,New,Ranked,EXP-004
P734_H,65.76,Stable,0,2,0.021217730373395,0.3375413298551948,12,0,0.8345981523833206,0.4750577588847983,0.3255095766803006,0.1815843490390744,0.9327991281796598,Stable,Veteran,Casual,EXP-004
P2019_A,82.94,Healthy,0,6,0.2141645445042961,0.6478154366404323,20,0,0.5410985214682195,0.9107332438039395,0.6528005559240131,0.17754572306877733,0.9512815487862543,Healthy,New,Ranked,EXP-004
P8052_H,68.09,Stable,1,10,0.2000053594082642,0.3114819086539734,19,0,0.8286503702052727,0.46820469474581833,-0.2282231652290646,0.20715183493573075,0.9429146166784953,Stable,Veteran,Casual,EXP-004
P1088_H,86.3,Healthy,0,8,0.2954581742193266,0.4057853625004616,26,0,0.8596067287212651,0.8078642199559911,0.6113683409231312,0.18595596335885867,0.9677878572919577,Healthy,Veteran,Casual,EXP-004
P695_H,61.72,Stable,2,6,0.2070016020917957,0.3966461414076128,12,0,0.5042493831158226,1.5750739611172349,1.298047874623344,0.16890709685590877,0.9557572245367951,Stable,New,Ranked,EXP-004
P7400_H,64.8,Stable,5,6,0.0424671264437003,0.7687011204686229,11,0,1.05701939012188,0.19170821296774676,1.7599986554564895,0.1829445651742691,0.9184441010377611,Stable,New,Casual,EXP-004
P3522_H,53.7,At Risk,5,1,0.1222731918636633,0.6800695973174267,1,1,0.5326781272545155,1.267813801416595,0.5764183625066966,0.2209501022019729,0.9719587097544877,At Risk,Veteran,Ranked,EXP-004
P5146_A,60.66,Stable,4,4,0.2723804528998768,0.6469585681533876,16,1,0.6368996684835057,0.4237153815305469,0.7666693963257158,0.19244333779683195,0.969336810791018,Stable,Veteran,Ranked,EXP-004
P8034_A,77.93,Healthy,0,11,0.0513491973066601,0.285670460099308,11,1,0.22030381494271634,1.1869056391477542,0.8794574878930641,0.17220163571268293,0.9799005740713574,Healthy,New,Ranked,EXP-004
P5687_A,62.6,Stable,0,4,0.2794182636723163,0.2511215008075264,26,0,0.48713387833650035,0.8861291448390056,1.425674968575267,0.17911055113058688,0.9396711819833836,Stable,Veteran,Ranked,EXP-004
P3246_H,73.07,Stable,1,12,0.1241191046459372,0.7837752133103093,11,0,1.5001198300336653,0.8503786568707206,0.19003089285136388,0.18926757468251368,0.9560194755383022,Stable,Veteran,Casual,EXP-004
P8780_A,73.13,Stable,3,3,0.1570368554596019,0.5818821450836402,10,0,0.22447577372129757,0.5370378002135114,1.7075348272293827,0.1715782792754096,0.9263044664974716,Stable,Veteran,Casual,EXP-004
P1458_A,52.39,At Risk,3,4,0.045706944696006,0.7830535122752789,22,0,0.7825566941412269,0.4955226014633853,0.46775882818577347,0.16980910930421922,0.94897510383927,At Risk,New,Ranked,EXP-004
P3124_H,76.15,Healthy,0,8,0.0570811580306961,0.6557378774567564,2,1,0.4384453751333586,0.3278722985920624,0.13896389669441223,0.17977356059059899,0.9579397067519808,Healthy,New,Casual,EXP-004
P4440_H,80.05,Healthy,0,8,0.2275892278681236,0.3543748683141052,11,1,-0.2953518992372539,0.6316175486269354,0.4955140096800509,0.21038180230363898,0.9372788845727628,Healthy,New,Casual,EXP-004
P1710_H,72.19,Stable,0,7,0.1919691713015925,0.7722990793344391,2,0,0.833129794440243,0.5232960531066644,0.2623380402742136,0.1958195302632773,0.9568467996286439,Stable,New,Casual,EXP-004
P5054_A,60.02,Stable,0,3,0.2435264438699051,0.3726939635517453,9,1,0.39605725532372615,0.7086679828254587,0.8018589713060921,0.17180942277078182,0.9533600018826366,Stable,New,Ranked,EXP-004
P289_A,77.81,Healthy,0,12,0.2551894791176897,0.6956986224070333,1,1,0.7610625200994824,0.04065807680155853,-0.06216402298298318,0.19738025854562696,0.9410032708659947,Healthy,New,Ranked,EXP-004
P2665_H,67.25,Stable,0,3,0.2436896641871828,0.4729764328227117,25,1,1.0407820877198506,0.6384446001256404,0.6860738106740627,0.18017146823680708,0.9779494281214246,Stable,Veteran,Casual,EXP-004
P783_H,68.79,Stable,0,4,0.0259341123087813,0.7853713318550286,24,1,0.725843948093326,1.155614680703254,0.9039215255360014,0.18689176695312248,0.9453111446179809,Stable,New,Casual,EXP-004
P14_H,72.54,Stable,2,7,0.1111731242222935,0.2650313578552667,9,1,0.7649235996613881,1.0227343223604073,1.2454455732559628,0.1850724764290468,0.9526569744935605,Stable,New,Ranked,EXP-004
P4294_A,51.65,At Risk,3,2,0.159836170520188,0.3600467661052819,25,0,0.23800829597778328,0.6095933508859306,0.8838603809635166,0.13779486049057987,0.9206619350153573,At Risk,Veteran,Casual,EXP-004
P7643_A,86.35,Healthy,0,9,0.0215602283257129,0.2718301157405404,23,0,0.8947956532530292,1.668707717894974,1.1927709469558383,0.11905128010511135,0.9603838214407561,Healthy,Veteran,Casual,EXP-004
P8318_H,64.67,Stable,0,2,0.1848207610586625,0.2271702072786524,23,1,0.5488884883684915,0.38820325711674114,0.3743941837435793,0.1845324284161685,0.9404621258318094,Stable,Veteran,Casual,EXP-004
P2274_A,54.55,At Risk,0,3,0.2694261685022261,0.570000315505343,16,0,-0.23348461924683273,0.5638516911016307,0.764404930171745,0.1629427746432603,0.9691442193895041,At Risk,Veteran,Ranked,EXP-004
P76_A,40.37,At Risk,5,1,0.2945225909146341,0.5722923545277634,8,1,0.9730188338828845,0.02403371021366163,-0.30274370257989036,0.14721474820451255,0.9237770752893427,At Risk,New,Casual,EXP-004
P8918_A,50.87,At Risk,0,1,0.2816189882903447,0.6453571283697661,20,1,1.1005331584725635,0.4606558205871192,0.5794590420013589,0.16355981355665078,0.9586139390198544,At Risk,Veteran,Casual,EXP-004
P5499_H,51.08,At Risk,2,1,0.0852097229917163,0.4678202702812528,8,1,1.245731742539772,1.3746436389350867,0.7883023573545691,0.19849285057389188,0.9063588761637593,At Risk,Veteran,Ranked,EXP-004
P6300_A,72.85,Stable,5,8,0.2911445367990802,0.3657191214156273,13,0,1.5053851496135637,0.4475687633317025,0.7990393765426393,0.18715651373647382,0.9623173619676133,Stable,New,Casual,EXP-004
P3241_H,71.12,Stable,3,11,0.2323602510340495,0.5623827967851129,11,1,0.9506180537791091,-0.008212555729583793,-0.029500365889279068,0.1954352240563983,0.9465039471845658,Stable,New,Ranked,EXP-004
P3981_A,74.39,Stable,0,9,0.2425777237211945,0.2532303427375962,4,0,0.8143623511577249,0.9636845742556948,0.43727350354065736,0.18906191115397927,0.9579870701829497,Stable,Veteran,Ranked,EXP-004
P1649_H,39.99,At Risk,3,7,0.1035492860182201,0.5059392694653555,23,0,1.0552518167371998,0.7623279157180156,0.49541531790736903,0.16162336029203045,0.9379967496073822,At Risk,New,Ranked,EXP-004
P2248_H,85.04,Healthy,0,8,0.15013907438716,0.4297123498056464,24,1,0.25806093417338666,0.9754375547571787,0.44804564957600485,0.19553089683882252,0.9310140180255526,Healthy,New,Casual,EXP-004
P9841_A,64.25,Stable,5,7,0.0538494552350442,0.3018452354446779,17,0,-0.09732829064758297,0.47610890679724593,0.9023781884579574,0.19171479330643426,0.941309937706206,Stable,New,Casual,EXP-004
P6839_H,79.27,Healthy,1,10,0.0856351930210706,0.7359256577106676,12,1,0.4290539362370591,0.208958849790296,0.5365677818520617,0.1776503337213264,0.9538402398447042,Healthy,Veteran,Ranked,EXP-004
P6567_H,73.14,Stable,2,6,0.0570637232916823,0.3324274843245324,2,0,1.132700229048622,0.5234162289751564,0.6414262954568474,0.18117680377157253,0.9615314133132166,Stable,Veteran,Casual,EXP-004
P5189_H,77.2,Healthy,0,8,0.2921341765454782,0.2319624919526196,1,1,0.35227538493983424,0.8604091984714057,0.42279435373295204,0.19584931713369044,0.9560768725355969,Healthy,Veteran,Ranked,EXP-004
P6898_H,76.7,Healthy,0,11,0.1492562089627818,0.7721704650630572,7,0,0.7941922077949889,0.5698346031022058,1.044106329958244,0.16501101368576754,0.9312647840299462,Healthy,Veteran,Casual,EXP-004
P8889_H,48.96,At Risk,3,2,0.0004924734988035,0.6407529223422219,11,0,0.839105106043547,0.7618044641207926,1.0751404020863142,0.2017576592996415,0.9867535883585872,At Risk,Veteran,Ranked,EXP-004
P8146_A,68.94,Stable,0,5,0.1152021433182419,0.7802644998576698,18,0,0.7018756608728998,0.37610919668949894,0.47139990864684655,0.19130187929296752,0.95665628145839,Stable,New,Casual,EXP-004
P4730_H,69.74,Stable,0,6,0.1186852472393148,0.4807083161895087,0,0,0.0671378736298982,0.7772950093212532,1.788895251491661,0.18004515793411197,0.9375527098285079,Stable,New,Ranked,EXP-004
P3377_A,75.0,Healthy,3,8,0.1195026763784108,0.2210654307607489,0,1,0.7709322855310078,0.6277429768949123,0.30732510489948117,0.2106247280912226,0.9584844041033296,Healthy,Veteran,Casual,EXP-004
P4825_H,76.53,Healthy,0,11,0.2069025028356381,0.7731127845073573,25,0,0.42418269687461185,0.30560116577468904,1.0200716168720392,0.15411336863365974,0.9551197455801034,Healthy,Veteran,Casual,EXP-004
P7542_H,79.12,Healthy,0,4,0.0410931507844128,0.7231269946369059,21,1,1.3382123174331992,0.68736901118346,0.2303661486498459,0.17079630455263206,0.9464933352772414,Healthy,Veteran,Casual,EXP-004
P6338_H,41.45,At Risk,0,1,0.2233272045712406,0.7391582678023898,8,1,1.1021579005363895,0.46772230669082304,0.9494052232230041,0.16635498402130147,0.944144227009371,At Risk,Veteran,Casual,EXP-004
P1306_A,78.24,Healthy,0,10,0.2081947701332668,0.2330753450030971,19,1,0.466888746828504,0.8864007846180982,0.9168653155550437,0.18716182092815328,0.9696974245747967,Healthy,Veteran,Ranked,EXP-004
P8508_H,73.9,Stable,0,6,0.0941884768029626,0.2964086099920705,5,1,1.364435713084368,0.993167552967646,0.20503438339608004,0.20364826130201688,0.9845569526292557,Stable,New,Casual,EXP-004
P612_A,70.0,Stable,5,8,0.1454429458325608,0.6768026626186544,6,0,0.7433517174733563,0.8091763667226095,0.5455294215936648,0.16033956121946136,0.9092799246568772,Stable,Veteran,Casual,EXP-004
P3674_A,37.61,At Risk,3,1,0.1131191366951139,0.459596606635283,23,0,-0.09718944816857544,-0.08190419973131424,1.3789780908952556,0.24610996134475316,0.9746107115196609,At Risk,New,Ranked,EXP-004
P3842_A,78.19,Healthy,4,12,0.2229451342418793,0.5643808757446925,17,0,0.5673412156999487,0.19762306172819327,0.26037924409661733,0.16674487406623084,0.9503985904681322,Healthy,New,Casual,EXP-004
P3410_H,74.24,Stable,0,6,0.182624149021198,0.4455929070792422,16,0,1.2820253654152247,0.334502886313754,0.7676062472472922,0.18721366945483234,0.9547338108765524,Stable,New,Ranked,EXP-004
P3014_H,70.11,Stable,0,7,0.047331726133679,0.7281435726655883,5,0,0.258069955630838,0.2678813015309689,0.7399202644528752,0.18005372605018505,0.9770328466016699,Stable,New,Casual,EXP-004
P6117_A,82.19,Healthy,0,9,0.1217889896824588,0.4153279373723959,2,1,0.5995391827650404,0.4025948121388437,0.6093650481381251,0.18092313027099355,0.8969038221554984,Healthy,New,Ranked,EXP-004
P6573_H,75.21,Healthy,3,10,0.1801492777916589,0.2371892271978435,8,1,0.060848896250250695,1.0148933810793326,-0.09500255073166475,0.16415177031159936,0.9662957881850874,Healthy,New,Ranked,EXP-004
P9112_A,73.35,Stable,0,7,0.1831187520552373,0.2873628507467876,18,0,0.09904347364718646,0.8913878066814103,0.9455946430610515,0.20135092949051264,0.9756499412346884,Stable,Veteran,Casual,EXP-004
P733_H,51.47,At Risk,5,3,0.1821919285431541,0.2990319014406864,28,1,0.2800636300099796,0.4522243259067439,0.6318448026788618,0.16292157490707054,0.936227665186997,At Risk,Veteran,Casual,EXP-004
